"COUNT","Crash ID","Driver Sex","Driver Age","Driver Injury","Driver Role","Driver at Fault","Driver License Type","Driver Overseas Type","Driver Ethnicity"
1,2801619,Male, 46,Serious,1,"1 veh, dvr at fault",Wrong Class,,European
1,2801631,Female, 29,Serious,1,"1 veh, dvr at fault",Full,,Other Pacific Islander
1,2801641,Male, 35,Not injured,1,">1 party, dvr prime fault",Expired,,Samoan
1,2801641,Male, 39,Serious,2,">1 party, no dvr fault",Full,,European
1,2801653,Female, 42,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2801653,Male, 53,Serious,1,">1 party, no dvr fault",Full,,European
1,2801655,Male, 46,Not injured,2,">1 party, dvr prime fault",Full,,NZ Maori
1,2801655,Male, 75,Serious,1,">1 party, no dvr fault",Learner,,Samoan
1,2801670,Male, 18,Not injured,2,">1 party, no dvr fault",Full,,European
1,2801670,Male, 34,Serious,1,">1 party, dvr prime fault",Full,,European
1,2801675,Male, 16,Not injured,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2801682,Male, 23,Not injured,2,">1 party, dvr part fault",Learner,,Unknown
1,2801690,Male, 34,Minor,1,"1 veh, dvr at fault",Disqualified,,NZ Maori
1,2801694,Male, 31,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2801696,Female, 59,Not injured,1,">1 party, no dvr fault",Full,,Unknown
1,2801708,Male, 25,Minor,2,">1 party, no dvr fault",Restricted,,Samoan
1,2801708,Male, 37,Serious,1,">1 party, dvr prime fault",Learner,,Tongan
1,2801726,Male, 18,Not injured,2,">1 party, dvr prime fault",Learner,,Other
1,2801728,Male, 24,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,2801730,Male, 43,Serious,1,"1 veh, dvr at fault",Full,,Samoan
1,2801734,Male, 20,Not injured,1,">1 party, no dvr fault",Full,,Unknown
1,2801739,Female, 40,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801764,Male, 41,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,2801771,Female, 25,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2801771,Male, 21,Serious,1,">1 party, no dvr fault",Full,,European
1,2801779,Male, 28,Minor,2,">1 party, no dvr fault",Full,,Asian
1,2801779,Male, 33,Minor,1,">1 party, dvr prime fault",Full,,Asian
1,2801807,Male, 17,Serious,1,"1 veh, dvr at fault",Never Licensed,,NZ Maori
1,2801808,Male, 52,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2801810,Female, 17,Serious,2,">1 party, dvr prime fault",Restricted,,NZ Maori
1,2801810,Female, 38,Not injured,1,">1 party, no dvr fault",Overseas,,European
1,2801816,Male, 24,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801821,Male, 16,Not injured,1,"1 veh, dvr at fault",Restricted,,European
1,2801822,Female, 75,Serious,1,">1 party, dvr prime fault",Full,,European
1,2801822,Male, 34,Minor,2,">1 party, no dvr fault",Disqualified,,NZ Maori
1,2801830,Female, 46,Not injured,2,">1 party, no dvr fault",Full,,Cook Islander
1,2801835,Male, 24,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2801835,Male, 55,Not injured,2,">1 party, no dvr fault",Full,,European
1,2801840,Male, 46,Not injured,1,"1 veh, dvr at fault",Full,,European
1,2801848,Male, 17,Serious,2,">1 party, dvr prime fault",Restricted,,European
1,2801848,Male, 53,Not injured,1,">1 party, no dvr fault",Restricted,,NZ Maori
1,2801850,Male, 30,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2801860,Female, 41,Minor,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2801860,Female, 77,Serious,2,">1 party, no dvr fault",Full,,European
1,2801860,Male, 29,Not injured,3,">1 party, no dvr fault",Full,,NZ Maori
1,2801887,Female, 24,Not injured,1,">1 party, no dvr fault",Restricted,,Samoan
1,2801892,Male,,Not injured,1,">1 party, no dvr fault",Restricted,,Asian
1,2801895,Male, 41,Minor,1,">1 party, no dvr fault",Full,,Samoan
1,2801895,Male, 42,Serious,2,">1 party, dvr prime fault",Full,,European
1,2801899,Female, 25,Serious,1,">1 party, no dvr fault",Full,,Asian
1,2801899,Male, 17,Not injured,2,">1 party, dvr prime fault",Learner,,Other Pacific Islander
1,2801903,Female, 21,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2801906,Male, 40,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2801909,Female, 55,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801911,Male, 19,Serious,1,">1 party, no dvr fault",Learner,,European
1,2801911,Male, 43,Not injured,2,">1 party, dvr prime fault",Overseas,Immigrant,Other
1,2801912,Male, 61,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2801912,Unknown,,Not injured,2,">1 party, dvr part fault",Unknown,,Unknown
1,2801920,Female, 32,Not injured,2,">1 party, no dvr fault",Full,,European
1,2801920,Male, 56,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2801939,Female, 59,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801943,Male, 25,Serious,1,"1 veh, dvr at fault",Full,,Asian
1,2801944,Female, 24,Serious,1,">1 party, no dvr fault",Restricted,,European
1,2801944,Male, 18,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2801947,Female, 46,Minor,2,">1 party, no dvr fault",Full,,European
1,2801947,Male, 26,Minor,1,">1 party, dvr prime fault",Overseas,Student,Other
1,2801948,Male, 40,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801949,Male, 61,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801960,Male, 37,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801970,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2801972,Female, 21,Not injured,2,">1 party, dvr prime fault",Learner,,NZ Maori
1,2801972,Male, 35,Serious,1,">1 party, no dvr fault",Full,,European
1,2801976,Female, 20,Serious,1,"1 veh, dvr at fault",Disqualified,,European
1,2801982,Male, 29,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801988,Male, 46,Minor,2,">1 party, no dvr fault",Full,,European
1,2801988,Male, 57,Minor,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2801990,Female, 25,Serious,1,"1 veh, dvr at fault",Full,,European
1,2801992,Female, 41,Serious,1,">1 party, no dvr fault",Full,,European
1,2801992,Male, 34,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2801997,Unknown,,Not injured,1,"1 veh, dvr at fault",Unknown,,Unknown
1,2801998,Male, 17,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2801998,Male, 71,Serious,2,">1 party, no dvr fault",Full,,European
1,2802000,Male, 42,Serious,1,"1 veh, dvr at fault",Forbidden,,Samoan
1,2802007,Male, 34,Minor,2,">1 party, dvr prime fault",Full,,Asian
1,2802007,Male, 42,Serious,1,">1 party, no dvr fault",Unknown,,European
1,2802021,Male, 56,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2802035,Female, 22,Not injured,2,">1 party, no dvr fault",Full,,Asian
1,2802035,Male, 23,Minor,1,">1 party, dvr prime fault",Restricted,,European
1,2802040,Male, 34,Not injured,1,"1 veh, dvr at fault",Full,,European
1,2802043,Female, 17,Not injured,2,">1 party, no dvr fault",Restricted,,European
1,2802044,Female, 18,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2802049,Male, 22,Minor,2,">1 party, dvr part fault",Full,,European
1,2802049,Male, 38,Not injured,1,">1 party, dvr prime fault",Full,,Samoan
1,2802062,Female, 23,Not injured,2,">1 party, dvr prime fault",Learner,,NZ Maori
1,2802062,Male, 47,Serious,1,">1 party, no dvr fault",Full,,NZ Maori
1,2802086,Unknown,,Not injured,1,"1 veh, dvr at fault",Unknown,,Unknown
1,2802087,Male, 89,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802088,Male, 44,Serious,1,"1 veh, no dvr fault",Full,,European
1,2802089,Male, 41,Minor,1,"1 veh, no dvr fault",Full,,NZ Maori
1,2802090,Male, 19,Serious,1,"1 veh, dvr at fault",Forbidden,,European
1,2802093,Male, 54,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802104,Female, 46,Serious,1,">1 party, dvr prime fault",Full,,European
1,2802104,Male, 43,Not injured,2,">1 party, no dvr fault",Restricted,,NZ Maori
1,2802117,Male, 50,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2802128,Male, 19,Not injured,1,"1 veh, dvr at fault",Restricted,,Other Pacific Islander
1,2802130,Female, 21,Serious,2,">1 party, no dvr fault",Full,,European
1,2802130,Male, 34,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2802138,Male, 65,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2802152,Male, 21,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802160,Male, 18,Serious,1,">1 party, dvr prime fault",Restricted,,Unknown
1,2802160,Male, 49,Minor,2,">1 party, no dvr fault",Full,,European
1,2802161,Male, 18,Not injured,1,"1 veh, dvr at fault",Learner,,European
1,2802173,Male, 32,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2802180,Male, 16,Minor,1,"1 veh, dvr at fault",Restricted,,European
1,2802186,Female, 36,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2802186,Male, 63,Serious,2,">1 party, no dvr fault",Full,,European
1,2802199,Female, 34,Minor,1,">1 party, dvr prime fault",Full,,European
1,2802199,Male, 39,Not injured,2,">1 party, no dvr fault",Full,,European
1,2802209,Male, 54,Not injured,1,">1 party, dvr prime fault",Full,,Tokelauan
1,2802215,Unknown,,Not injured,1,"1 veh, no dvr fault",Unknown,,Unknown
1,2802219,Male, 39,Not injured,2,">1 party, dvr prime fault",Full,,Unknown
1,2802236,Male, 54,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802242,Male, 24,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,2802250,Female, 45,Serious,2,">1 party, no dvr fault",Full,,NZ Maori
1,2802250,Male, 18,Not injured,1,">1 party, dvr prime fault",Restricted,,Other Pacific Islander
1,2802255,Female, 22,Not injured,1,">1 party, dvr prime fault",Learner,,European
1,2802256,Male, 18,Minor,1,">1 party, dvr prime fault",Never Licensed,,Unknown
1,2802258,Male, 47,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,2802268,Female, 58,Serious,1,">1 party, dvr prime fault",Full,,European
1,2802268,Male, 50,Not injured,2,">1 party, no dvr fault",Full,,European
1,2802279,Female, 36,Minor,2,">1 party, dvr prime fault",Full,,European
1,2802279,Female, 55,Serious,1,">1 party, no dvr fault",Full,,European
1,2802281,Male, 46,Not injured,2,">1 party, no dvr fault",Full,,European
1,2802284,Female, 25,Serious,2,">1 party, dvr prime fault",Restricted,,Asian
1,2802284,Male, 19,Not injured,1,">1 party, no dvr fault",Learner,,NZ Maori
1,2802302,Male, 20,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802307,Female, 33,Serious,2,">1 party, dvr prime fault",Full,,European
1,2802307,Male, 49,Not injured,1,">1 party, no dvr fault",Full,,European
1,2802309,Male, 34,Not injured,1,"1 veh, dvr at fault",Disqualified,,NZ Maori
1,2802311,Male, 51,Serious,1,">1 party, dvr prime fault",Full,,European
1,2802311,Male, 57,Not injured,2,">1 party, no dvr fault",Full,,European
1,2802318,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2802321,Female, 29,Not injured,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2802323,Male, 91,Not injured,2,">1 party, dvr prime fault",Full,,Unknown
1,2802326,Male, 16,Serious,1,"1 veh, dvr at fault",Never Licensed,,European
1,2802328,Male, 21,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2802329,Male, 30,Not injured,1,">1 party, no dvr fault",Full,,European
1,2802333,Male, 75,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802340,Male, 22,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802347,Female, 48,Minor,2,">1 party, no dvr fault",Full,,European
1,2802347,Male, 30,Serious,1,">1 party, dvr prime fault",Full,,European
1,2802354,Female, 27,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2802355,Male, 41,Not injured,1,"1 veh, dvr at fault",Full,,European
1,2802360,Female, 75,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802364,Female, 23,Minor,1,">1 party, dvr prime fault",Restricted,,Asian
1,2802364,Male, 64,Minor,2,">1 party, no dvr fault",Learner,,NZ Maori
1,2802370,Male, 20,Not injured,1,">1 party, no dvr fault",Unknown,,Unknown
1,2802370,Male, 22,Minor,2,">1 party, dvr prime fault",Restricted,,Unknown
1,2802372,Male, 24,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2802377,Male, 25,Not injured,1,">1 party, no dvr fault",Restricted,,NZ Maori
1,2802391,Male, 48,Not injured,2,">1 party, dvr prime fault",Unknown,,Unknown
1,2802417,Female, 38,Serious,2,">1 party, dvr prime fault",Restricted,,Asian
1,2802417,Male, 45,Not injured,1,">1 party, no dvr fault",Full,,NZ Maori
1,2802429,Female, 39,Minor,2,">1 party, no dvr fault",Learner,,Samoan
1,2802429,Female, 39,Not injured,1,">1 party, dvr prime fault",Restricted,,Samoan
1,2802437,Female, 42,Serious,2,">1 party, dvr prime fault",Full,,European
1,2802437,Male, 44,Not injured,1,">1 party, no dvr fault",Full,,Samoan
1,2802438,Male, 22,Serious,1,">1 party, dvr prime fault",Full,,Other
1,2802438,Male, 62,Not injured,2,">1 party, no dvr fault",Full,,NZ Maori
1,2802448,Female, 38,Serious,1,">1 party, dvr prime fault",Unknown,,European
1,2802448,Male, 47,Serious,2,">1 party, no dvr fault",Full,,Samoan
1,2802459,Male, 40,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802467,Female, 40,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802479,Male, 26,Serious,2,">1 party, dvr prime fault",Full,,European
1,2802479,Male, 74,Minor,1,">1 party, no dvr fault",Full,,Unknown
1,2802481,Male, 22,Not injured,1,"1 veh, dvr at fault",Overseas,,European
1,2802494,Male, 22,Serious,1,">1 party, no dvr fault",Full,,European
1,2802494,Male, 82,Minor,2,">1 party, dvr prime fault",Full,,European
1,2802500,Female, 35,Not injured,2,">1 party, no dvr fault",Restricted,,Tongan
1,2802500,Female, 37,Minor,1,">1 party, dvr prime fault",Forbidden,,Other
1,2802503,Male, 21,Minor,1,">1 party, dvr prime fault",Full,,European
1,2802503,Male, 42,Not injured,2,">1 party, no dvr fault",Full,,European
1,2802513,Male, 46,Not injured,1,">1 party, no dvr fault",Full,,European
1,2802513,Male, 71,Minor,2,">1 party, dvr prime fault",Full,,NZ Maori
1,2802514,Male, 53,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802522,Male,,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2802538,Female, 64,Serious,2,">1 party, no dvr fault",Full,,European
1,2802538,Male, 36,Minor,1,">1 party, dvr prime fault",Full,,Unknown
1,2802541,Male, 54,Minor,1,"1 veh, dvr at fault",Full,,Other Pacific Islander
1,2802544,Male, 54,Minor,1,">1 party, dvr prime fault",Full,,European
1,2802544,Male, 55,Serious,2,">1 party, dvr part fault",Full,,Unknown
1,2802546,Female, 41,Serious,1,"1 veh, dvr at fault",Full,,Asian
1,2802549,Male, 22,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2802549,Male, 55,Not injured,2,">1 party, no dvr fault",Full,,European
1,2802551,Male, 28,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2802554,Male, 42,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802563,Male, 17,Minor,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2802564,Female, 18,Serious,1,">1 party, no dvr fault",Learner,,European
1,2802564,Male, 83,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2802569,Male, 20,Not injured,1,"1 veh, dvr at fault",Full,,European
1,2802575,Female, 17,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2802582,Male, 38,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802591,Female, 30,Not injured,7,">1 party, no dvr fault",Full,,European
1,2802591,Female, 44,Not injured,2,">1 party, dvr part fault",Full,,European
1,2802591,Female, 49,Not injured,6,">1 party, no dvr fault",Full,,Unknown
1,2802591,Female, 53,Not injured,4,">1 party, no dvr fault",Unknown,,Unknown
1,2802591,Female, 66,Serious,5,">1 party, no dvr fault",Full,,European
1,2802591,Male, 17,Not injured,3,">1 party, no dvr fault",Full,,European
1,2802591,Male, 26,Minor,1,">1 party, dvr prime fault",Full,,European
1,2802592,Female, 26,Minor,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2802596,Male, 37,Serious,1,"1 veh, dvr at fault",Wrong Class,,Unknown
1,2802598,Female, 20,Not injured,2,">1 party, no dvr fault",Overseas,Student,European
1,2802598,Female, 53,Serious,1,">1 party, dvr prime fault",Full,,European
1,2802602,Male, 43,Not injured,2,">1 party, dvr prime fault",Full,,Samoan
1,2802602,Male, 52,Serious,1,">1 party, no dvr fault",Full,,European
1,2802607,Male, 55,Not injured,1,">1 party, no dvr fault",Full,,European
1,2802626,Female, 79,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,2802627,Male, 39,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802636,Male, 35,Minor,2,">1 party, dvr prime fault",Full,,European
1,2802636,Male, 56,Serious,1,">1 party, no dvr fault",Full,,European
1,2802641,Male, 30,Not injured,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2802642,Male, 64,Not injured,1,">1 party, no dvr fault",Full,,European
1,2802656,Female, 67,Not injured,1,">1 party, no dvr fault",Learner,,Samoan
1,2802659,Male, 23,Not injured,1,">1 party, no dvr fault",Full,,Unknown
1,2802664,Female, 19,Not injured,2,">1 party, dvr prime fault",Never Licensed,,Samoan
1,2802664,Male, 42,Serious,1,">1 party, no dvr fault",Full,,European
1,2802673,Female, 53,Not injured,1,">1 party, no dvr fault",Full,,NZ Maori
1,2802677,Male, 42,Serious,1,">1 party, dvr prime fault",Full,,Asian
1,2802677,Male, 44,Serious,2,">1 party, dvr part fault",Full,,Asian
1,2802689,Male, 34,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2802689,Male, 51,Serious,2,">1 party, no dvr fault",Full,,European
1,2802691,Male, 15,Not injured,1,"1 veh, dvr at fault",Forbidden,,European
1,2802713,Male, 22,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802714,Male, 17,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2802719,Female, 39,Serious,2,">1 party, no dvr fault",Full,,European
1,2802719,Male, 27,Minor,1,">1 party, dvr prime fault",Learner,,NZ Maori
1,2802722,Male, 19,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802740,Male, 51,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2802740,Male, 56,Serious,1,">1 party, dvr part fault",Full,,European
1,2802753,Female, 71,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802770,Male, 50,Serious,1,"1 veh, dvr at fault",Full,,European
1,2802786,Male, 19,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2802792,Male, 39,Not injured,2,">1 party, no dvr fault",Full,,European
1,2802792,Male, 76,Serious,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2802793,Male, 17,Not injured,1,">1 party, no dvr fault",Restricted,,European
1,2802795,Male, 28,Not injured,1,">1 party, dvr prime fault",Full,,Other
1,2802800,Male, 40,Serious,1,">1 party, no dvr fault",Full,,NZ Maori
1,2802800,Male, 61,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2802801,Male, 32,Serious,2,">1 party, dvr prime fault",Full,,NZ Maori
1,2802801,Male,,Minor,1,">1 party, no dvr fault",Full,,NZ Maori
1,2802816,Female, 32,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2802816,Female, 33,Serious,2,">1 party, no dvr fault",Unknown,,European
1,2802817,Male, 42,Serious,1,"1 veh, dvr at fault",Disqualified,,NZ Maori
1,2802820,Male, 46,Serious,1,">1 party, no dvr fault",Full,,European
1,2802820,Male, 67,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2802831,Male, 22,Serious,1,"1 veh, dvr at fault",Overseas,Student,Asian
1,2802834,Female, 41,Serious,4,">1 party, no dvr fault",Restricted,,European
1,2802834,Male, 17,Serious,2,">1 party, no dvr fault",Learner,,European
1,2802834,Male, 22,Not injured,3,">1 party, no dvr fault",Full,,NZ Maori
1,2802834,Male, 30,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2802836,Male, 22,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2802838,Female, 18,Serious,2,">1 party, dvr prime fault",Restricted,,European
1,2802838,Male, 29,Not injured,1,">1 party, no dvr fault",Full,,European
1,2802844,Male, 15,Serious,1,">1 party, no dvr fault",Restricted,,European
1,2802844,Male, 82,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2802846,Male, 16,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2802850,Male, 26,Minor,1,"1 veh, dvr at fault",Restricted,,European
