"COUNT","Crash ID","Driver Role","Driver Causes","Driver Cse Cats"
1,201223510,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201223512,1,"129 - Too far left/right",Failed to Keep Left
1,201223512,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201223513,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201223513,1,"129 - Too far left/right",Failed to Keep Left
1,201223515,1,"306 - Failed to give way to ped on a xing",Failed to Give Way
1,201223515,1,"376 - Didnt see/look when required to give way to ped",Did Not See or Look for Another Party Until Too Late
1,201223518,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201223518,1,"129 - Too far left/right",Failed to Keep Left
1,201223518,1,"131 - Lost control when turning",Lost Control
1,201223519,1,"129 - Too far left/right",Failed to Keep Left
1,201223519,1,"403 - Driving unfamiliar vehicle",Inexperience
1,201223521,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201223521,1,"129 - Too far left/right",Failed to Keep Left
1,201223521,1,"205 - On incorrect side of the island or median",Forbidden Movements
1,201223529,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201223532,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201223532,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201223534,2,"321 - Did not stop at stop sign",Did not Stop
1,201223534,2,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,201223537,1,"371 - Didnt see/look behind when reversing/manoeuvering",Did Not See or Look for Another Party Until Too Late
1,201223540,2,"322 - Did not stop at steady red light",Did not Stop
1,201223540,2,"334 - Failed to notice traffic lights",Inattentive: Failed to Notice
1,201223542,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201223553,1,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,201223555,1,"131 - Lost control when turning",Lost Control
1,201223560,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2800001,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2800001,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800001,1,"153 - Failed to notice oncoming traffic",Overtaking
1,2800001,1,"155 - Overtaking at no passing line",Overtaking
1,2800003,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800003,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800003,1,"131 - Lost control when turning",Lost Control
1,2800004,2,"308 - Failed to give way at driveway",Failed to Give Way
1,2800004,2,"402 - New driver showed inexperience",Inexperience
1,2800005,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800005,1,"121 - Swung wide on bend",Failed to Keep Left
1,2800005,1,"350 - Attention diverted",Attention Diverted By:
1,2800006,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800006,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800006,1,"131 - Lost control when turning",Lost Control
1,2800007,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,2800007,1,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2800007,2,"112 - Too fast on straight",Too fast for Conditions
1,2800008,1,"110 - Too fast for conditions",Too fast for Conditions
1,2800008,1,"135 - Lost control due to road conditions",Lost Control
1,2800011,1,"129 - Too far left/right",Failed to Keep Left
1,2800011,1,"131 - Lost control when turning",Lost Control
1,2800012,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800012,1,"108 - Drugs suspected",Alcohol or Drugs
1,2800012,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800012,1,"131 - Lost control when turning",Lost Control
1,2800013,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800014,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2800014,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2800015,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2800015,1,"159 - Cut in after overtaking",Overtaking
1,2800015,1,"381 - Misjudged speed, etc of vehicle coming from behind or alongside",Misjudged speed
1,2800016,1,"121 - Swung wide on bend",Failed to Keep Left
1,2800016,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,2800017,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2800017,1,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,2800018,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800018,1,"112 - Too fast on straight",Too fast for Conditions
1,2800018,1,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,2800018,1,"402 - New driver showed inexperience",Inexperience
1,2800020,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800020,1,"150 - Overtaking",Overtaking
1,2800020,1,"381 - Misjudged speed, etc of vehicle coming from behind or alongside",Misjudged speed
1,2800020,1,"400 - Inexperience",Inexperience
1,2800020,1,"431 - Showing off racing",Showing Off
1,2800020,2,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800020,2,"400 - Inexperience",Inexperience
1,2800020,2,"431 - Showing off racing",Showing Off
1,2800021,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800021,1,"110 - Too fast for conditions",Too fast for Conditions
1,2800021,1,"129 - Too far left/right",Failed to Keep Left
1,2800021,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,2800022,1,"306 - Failed to give way to ped on a xing",Failed to Give Way
1,2800022,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,2800022,1,"376 - Didnt see/look when required to give way to ped",Did Not See or Look for Another Party Until Too Late
1,2800023,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800023,1,"112 - Too fast on straight",Too fast for Conditions
1,2800023,1,"130 - Lost control",Lost Control
1,2800023,1,"402 - New driver showed inexperience",Inexperience
1,2800024,1,"129 - Too far left/right",Failed to Keep Left
1,2800024,1,"130 - Lost control",Lost Control
1,2800024,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,2800026,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800026,1,"130 - Lost control",Lost Control
1,2800027,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2800027,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800027,1,"131 - Lost control when turning",Lost Control
1,2800028,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800028,1,"108 - Drugs suspected",Alcohol or Drugs
1,2800028,1,"125 - Failed to keep left on straight",Failed to Keep Left
1,2800028,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,2800029,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800029,1,"108 - Drugs suspected",Alcohol or Drugs
1,2800029,1,"121 - Swung wide on bend",Failed to Keep Left
1,2800030,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2800030,1,"121 - Swung wide on bend",Failed to Keep Left
1,2800031,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800031,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800031,1,"131 - Lost control when turning",Lost Control
1,2800032,1,"131 - Lost control when turning",Lost Control
1,2800032,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2800033,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2800033,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800033,1,"131 - Lost control when turning",Lost Control
1,2800033,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,2800034,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800034,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800034,1,"121 - Swung wide on bend",Failed to Keep Left
1,2800034,1,"155 - Overtaking at no passing line",Overtaking
1,2800035,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800035,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800035,1,"131 - Lost control when turning",Lost Control
1,2800035,1,"402 - New driver showed inexperience",Inexperience
1,2800036,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800036,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2800036,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,2800036,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2800037,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,2800037,1,"112 - Too fast on straight",Too fast for Conditions
1,2800037,1,"510 - Intentional or criminal",Intentional or Criminal
1,2800037,1,"514 - Evading enforcement",Intentional or Criminal
1,2800037,1,"517 - Stolen vehicle",Intentional or Criminal
1,2800038,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800038,1,"108 - Drugs suspected",Alcohol or Drugs
1,2800038,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800039,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800039,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800039,1,"131 - Lost control when turning",Lost Control
1,2800040,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800040,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800040,1,"131 - Lost control when turning",Lost Control
1,2800041,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800041,1,"131 - Lost control when turning",Lost Control
1,2800041,1,"402 - New driver showed inexperience",Inexperience
1,2800042,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2800042,1,"123 - Cutting corner on bend",Failed to Keep Left
1,2800042,1,"350 - Attention diverted",Attention Diverted By:
1,2800042,2,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800043,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800043,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2800043,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2800044,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800044,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,2800045,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800045,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800045,1,"131 - Lost control when turning",Lost Control
1,2800045,1,"431 - Showing off racing",Showing Off
1,2800045,2,"101 - Alcohol suspected",Alcohol or Drugs
1,2800045,2,"431 - Showing off racing",Showing Off
1,2800046,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800046,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800046,1,"131 - Lost control when turning",Lost Control
1,2800046,1,"403 - Driving unfamiliar vehicle",Inexperience
1,2800047,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800047,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800047,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,2800047,1,"407 - Driver over-reacted",Inexperience
1,2800047,2,"101 - Alcohol suspected",Alcohol or Drugs
1,2800048,2,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,2800048,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2800049,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2800049,1,"130 - Lost control",Lost Control
1,2800050,2,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800050,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2800050,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2800052,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2800052,1,"108 - Drugs suspected",Alcohol or Drugs
1,2800052,1,"111 - Too fast entering corner",Too fast for Conditions
1,2800052,1,"131 - Lost control when turning",Lost Control
1,2800053,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
