"CRASH ROAD","CRASH DIST","CRASH DIRN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT DESCR","CAUSES","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT",,"EASTING","NORTHING"
"SALFORD ST","","I","LAYARD ST","2921692","18/03/2009","Wed","2042","CYCLIST1 (Age 40)WBD on LAYARD ST hit CAR2 turning right onto LAYARD ST from the left","CAR2 failed to give way at give way sign, didnt see/look when required to give way to traffic from another direction, new driver showed inexperience","Dry","Dark","Fine","X Type Junction","Give Way Sign","0","1","0","1244361","4852087",
"SALISBURY ST","","I","QUEEN ST WEST","201211484","26/03/2012","Mon","0750","TRUCK1 WBD on QUEEN ST WEST hit CYCLIST2 (Age 59)crossing at right angle from right","TRUCK1 failed to give way at give way sign, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","Roundabout","Give Way Sign","0","1","0","1793205","5500831",
"SANDRINGHAM ROAD","50","N","BURNLEY TERRACE","2902196","01/04/2009","Wed","0405","CAR1 SBD on SANDRINGHAM ROAD lost control; went off road to left, CAR1 hit Parked Vehicle","CAR1 alcohol test above limit or test refused, too far left/right","Wet","Dark","Heavy Rain","Unknown","Nil","0","1","1","1755166","5917341",
"SANDRINGHAM ROAD","30","N","FARRELLY AVENUE","201103861","19/06/2011","Sun","1404","CAR1 NBD on SANDRINGHAM ROAD hit PEDESTRIAN crossing road from right side","CAR1 failed to give way to ped on a xing, attention diverted, didnt see/look when required to give way to ped","Wet","Overcast","Heavy Rain","Unknown","Nil","0","1","0","1754060","5914488",
"SANDRINGHAM ROAD","50","N","ROSSMAY TERRACE","201202867","05/04/2012","Thu","2000","MOTOR CYCLE1 NBD on SANDRINGHAM ROAD hit CAR2 turning right onto SANDRINGHAM ROAD from the left","CAR2 failed to give way at driveway, misjudged speed etc of vehicle coming from another dirn with right of way  ENV: entering or leaving service station","Dry","Overcast","Fine","Driveway","Nil","0","1","0","1755262","5917661",
"SANDRINGHAM ROAD","","I","WALTERS ROAD","2805796","09/12/2008","Tue","2047","CAR1 WBD on WALTERS ROAD missed inters or end of road, CAR1 hit Fence","CAR1 fatigue due to working long hours before driving","Dry","Dark","Fine","T Type Junction","Give Way Sign","0","1","0","1755347","5917757",
"SANDRINGHAM ROAD","60","S","WARD TERRACE","201101328","22/02/2011","Tue","0940","BUS1 NBD on SANDRINGHAM ROAD hit rear end of SUV2 stop/slow for queue","BUS1 following too closely, failed to notice car slowing","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1755111","5917149",
"SANDSPIT ROAD","2090","W","HAMILTON ROAD","2903210","01/04/2009","Wed","0533","SUV1 WBD on SANDSPIT ROAD lost control turning left, SUV1 hit Fence, Tree","SUV1 lost control when turning, worn tread on tyre  ENV: heavy rain","Wet","Dark","Heavy Rain","Unknown","Nil","0","1","0","1750126","5970842",
"SANDY ROAD","440","N","BROOKFIELDS ROAD","201111059","27/01/2011","Thu","0930","SUV1 NBD on SANDY ROAD cutting corner hit CAR2 head on","SUV1 overseas/migrant driver failed to adjust to NZ road rules and road conditions","Dry","Bright Sun","Fine","Unknown","Nil","0","1","1","1933520","5614480",
"SANDY ROAD","20","S","MEEANEE ROAD","201211593","28/03/2012","Wed","2010","CAR1 NBD on SANDY ROAD lost control; went off road to right, CAR1 hit Post Or Pole, Traffic Sign, Ditch","CAR1 failed to keep left on straight, illness with no warning (eg heart attack)","Dry","Dark","Fine","X Type Junction","Stop Sign","0","1","0","1934526","5615552",
"SAPPHIRE PLACE","","I","RITCHIE ROAD","201104926","07/10/2011","Fri","1741","MOTOR CYCLE1 NBD on SAPPHIRE PLACE lost control turning left","MOTOR CYCLE1 alcohol test above limit or test refused, lost control when turning, vehicle caught fire","Dry","Bright Sun","Fine","T Type Junction","Give Way Sign","0","1","0","1733443","6040634",
"SARSFIELD ST","","I","CURRAN ST","2901956","08/03/2009","Sun","0515","CAR1 EBD on SARSFIELD ST hit CAR2 crossing at right angle from right","CAR1 failed to give way at stop sign, didnt see/look when required to give way to traffic from another direction","Unknown","Twilight","Fine","X Type Junction","Stop Sign","0","1","0","1755106","5921368",
"SARSFIELD ST","","I","WALLACE ST","201203339","29/06/2012","Fri","2220","CAR1 WBD on SARSFIELD ST hit CAR2 turning right onto SARSFIELD ST from the left","CAR1 alcohol test above limit or test refused  CAR2 failed to give way at stop sign, didnt see/look when required to give way to traffic from another direction","Dry","Dark","Fine","X Type Junction","Stop Sign","0","1","0","1754510","5921245",
"SAW PIT GULLY WALKWAY","","A","SAW PIT GULLY","2921647","11/04/2009","Sat","1200","MOTOR CYCLE1 SBD on SAW PIT GULLY WALKWAY lost control turning right on right hand bend ","MOTOR CYCLE1 lost control when turning, casualty thrown from vehicle","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1271430","5016278",
"SCENIC DRIVE","","I","ATKINSON ROAD","201001836","21/03/2010","Sun","1410","CAR2 turning right hit by oncoming CYCLIST1 (Age 72)NBD on SCENIC DRIVE ","CYCLIST1 failed to give way at give way sign, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","Roundabout","Give Way Sign","0","1","0","1747290","5910689",
"SCENIC DRIVE","650","N","BRABANT ROAD","201104870","06/08/2011","Sat","1150","CYCLIST1 (Age 45)WBD on SCENIC DRIVE hit CAR2 turning right onto SCENIC DRIVE from the left","CAR2 failed to give way at driveway  ENV: visibility limited by curve, entering or leaving private house / farm","Dry","Overcast","Fine","Driveway","Nil","0","1","0","1739327","5912566",
"SCENIC DRIVE","160","N","HILL ROAD","201104137","24/06/2011","Fri","1622","CAR1 SBD on SCENIC DRIVE lost control turning right, CAR1 hit Fence on right hand bend ","CAR1 too fast entering corner, lost control when turning","Wet","Overcast","Light Rain","Unknown","Nil","0","1","0","1768841","5901502",
"SCENIC DRIVE","100","E","KONINI ROAD","201005770","23/11/2010","Tue","1756","CAR1 EBD on SCENIC DRIVE lost control turning right, CAR1 hit Fence on right hand bend ","CAR1 too fast entering corner, lost control when turning","Dry","Overcast","Fine","Unknown","Nil","0","1","2","1746045","5910984",
"SCENIC DRIVE","","I","KONINI ROAD","201101278","10/02/2011","Thu","0722","CAR1 EBD on SCENIC DRIVE hit MOTOR CYCLE2 turning right onto SCENIC DRIVE from the left","CAR1 lost control under heavy braking  MOTOR CYCLE2 failed to give way at give way sign  ENV: visibility limited by curve","Dry","Bright Sun","Fine","T Type Junction","Give Way Sign","0","1","0","1745955","5910971",
"SCENIC DRIVE","1000","S","MOUNTAIN ROAD","201004382","11/07/2010","Sun","1520","MOTOR CYCLE1 NBD on SCENIC DRIVE lost control on curve and hit MOTOR CYCLE2 head on","MOTOR CYCLE1 lost control, new driver showed inexperience","Dry","Overcast","Fine","Unknown","Nil","0","1","1","1737331","5913276",
"SCENIC DRIVE","40","W","PUKETAHA ROAD","201002587","05/05/2010","Wed","1615","TRUCK1 EBD on SCENIC DRIVE hit PEDESTRIAN","TRUCK1 misjudged speed of own vehicle  ENV: road surface under construction or maintenance","Dry","Overcast","Fine","Unknown","School Patrol","0","1","0","1738599","5918291",
"SCENIC DRIVE","530","S","TE HENGA ROAD","2905804","05/12/2009","Sat","1447","MOTOR CYCLE1 SBD on SCENIC DRIVE lost control turning left, MOTOR CYCLE1 hit Traffic Sign, Tree","MOTOR CYCLE1 too fast entering corner, lost control when turning","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1736914","5917630",
"SCENIC DRIVE","","I","TE HENGA ROAD","201105393","17/11/2011","Thu","0801","TRUCK2 turning right hit by oncoming CYCLIST1 (Age 46)WBD on SCENIC DRIVE ","TRUCK2 failed to give way when turning to non-turning traffic, attention diverted by driver dazzled by sun/lights  ENV: dazzling sun","Dry","Bright Sun","Fine","T Type Junction","Give Way Sign","0","1","1","1737399","5917487",
"SCENIC DRIVE","520","W","TITIRANGI ROAD","2802173","28/03/2008","Fri","2026","MOTOR CYCLE1 WBD on SCENIC DRIVE lost control turning right, MOTOR CYCLE1 hit Guard Rail on right hand bend ","MOTOR CYCLE1 lost control when turning","Dry","Dark","Fine","Unknown","Nil","0","1","0","1746893","5910515",
"SCENIC DRIVE","2000","E","WEST COAST ROAD","201105145","22/10/2011","Sat","1340","MOTOR CYCLE1 WBD on SCENIC DRIVE lost control while overtaking","MOTOR CYCLE1 too fast entering corner, lost control when turning, wrong pedal","Dry","Overcast","Fine","Unknown","Nil","0","1","0","1741628","5910332",
"SCENIC DRIVE","","I","WOODLANDS PARK ROAD","201001950","07/03/2010","Sun","1700","CYCLIST1 (Age 50)NBD on SCENIC DRIVE sideswiped by CAR2 turning left","CAR2 didnt see/look behind when changing lanes, position or direction","Dry","Bright Sun","Fine","T Type Junction","Give Way Sign","0","1","0","1746466","5910816",
"SCHNELL DRIVE","20","S","SHAKESPEARE WAY","201013395","02/12/2010","Thu","2035","MOTOR CYCLE1 SBD on SCHNELL DRIVE hit CAR2 manoeuvring","MOTOR CYCLE1 alcohol test below limit, evading enforcement  CAR2 emergency vehicle attending emergency","Dry","Twilight","Fine","Unknown","Nil","0","1","0","1825578","5532645",
"SCHOOL ROAD","","I","VODANOVICH ROAD","2802955","03/05/2008","Sat","1812","CAR1 SBD on VODANOVICH ROAD hit VAN2 crossing at right angle from right","CAR1 did not stop at stop sign, didnt see/look when required to give way to traffic from another direction","Dry","Dark","Fine","X Type Junction","Stop Sign","0","1","2","1746025","5918713",
"SCHOOL ROAD SOUTH","","I","GORDON ROAD","2921790","29/03/2009","Sun","1620","CAR1 EBD on SCHOOL ROAD SOUTH hit CAR2 crossing at right angle from right","CAR2 failed to give way at give way sign, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","X Type Junction","Stop Sign","0","2","3","1392985","4919161",
"SCOTSMANS VALLEY ROAD","50","W","HIWI ROAD","201004625","07/08/2010","Sat","2145","CAR1 WBD on SCOTSMANS VALLEY ROAD lost control turning right, CAR1 hit Fence, Tree on right hand bend ","CAR1 too fast at temporary speed limit, lost control","Wet","Dark","Light Rain","Unknown","Nil","0","1","0","1817084","5815594",
"SCOTT ST","50","N","CARVELL ST","201011036","03/01/2010","Sun","1100","CAR1 SBD on SCOTT ST hit VEHB manoeuvring, CAR1 hit Post Or Pole","CAR1 drugs proven  ENV: entering or leaving private house / farm","Dry","Bright Sun","Fine","Driveway","Nil","0","1","0","1679872","5403022",
"SCOTT ST","150","N","MULLER ROAD","2812887","20/08/2008","Wed","1545","CYCLIST1 (Age 14)SBD on SCOTT ST overtaking CAR2 ","CYCLIST1 wandering or wobbling, attention diverted by other traffic","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1679875","5402953",
"SCOTT ST","","I","MULLER ROAD","2912503","05/07/2009","Sun","0023","CAR1 NBD on SCOTT ST hit CAR2 crossing at right angle from right","CAR2 failed to give way at give way sign","Wet","Dark","Fine","X Type Junction","Give Way Sign","0","1","0","1679883","5402804",
"SCOTTS ROAD","8000","S","LINTON STATION ROAD","2913127","20/10/2009","Tue","0850","TRUCK1 NBD on SCOTTS ROAD and/or TRUCK2 cut corner/swung wide and collided head on","TRUCK1 did not see or look for other party until too late  TRUCK2 did not see or look for other party until too late  ENV: road surface unusually narrow","Wet","Overcast","Light Rain","Unknown","Nil","0","1","0","1816979","5515780",
"SEABROOK AVENUE","20","E","TITCHENER ST","2902544","06/05/2009","Wed","1030","CAR1 EBD on SEABROOK AVENUE hit parked veh, CAR1 hit Parked Vehicle","CAR1 too fast on straight, too far left/right","Wet","Overcast","Fine","Unknown","Nil","0","1","0","1748538","5912622",
"SEADOWN ROAD","","I","MEADOWS ROAD","201121493","31/03/2011","Thu","0615","CAR1 SBD on SEADOWN ROAD hit TRUCK2 turning right onto SEADOWN ROAD from the left","CAR1 too fast on straight, inattentive, misjudged speed of own vehicle  ENV: visibility limited, fog or mist","Dry","Dark","Mist","T Type Junction","Give Way Sign","0","1","0","1460604","5089089",
"SEAFIELD ROAD","","I","COCHRANES ROAD","2820050","13/07/2008","Sun","0500","CAR1 NBD on COCHRANES ROAD lost control turning left, CAR1 hit Fence","CAR1 alcohol test above limit or test refused, too fast entering corner","Dry","Dark","Fine","X Type Junction","Give Way Sign","1","0","0","1505077","5137446",
"SEAFIELD ROAD","","I","COMPANY ROAD","201222270","21/07/2012","Sat","1200","MOTOR CYCLE1 NBD on SEAFIELD ROAD hit SUV2 U-turning from opposite direction of travel","SUV2 failed to give way when turning to non-turning traffic, didnt see/look when required to give way to traffic from another direction","Dry","Bright Sun","Fine","T Type Junction","Give Way Sign","0","1","0","1501849","5138677",
"SEAFIELD ROAD","","I","HAMPTONS ROAD","201220011","03/03/2012","Sat","2340","VAN1 WBD on HAMPTONS ROAD missed inters or end of road, VAN1 hit Fence","VAN1 alcohol suspected, too fast on straight, inattentive: failed to notice intersection or its stop/give way control, stolen vehicle, casualty thrown from vehicle","Wet","Dark","Light Rain","T Type Junction","Nil","1","1","3","1514942","5133553",
"SEAFIELD ROAD","1300","E","LE BRETONS ROAD","2822086","10/04/2008","Thu","1500","CAR1 EBD on SEAFIELD ROAD lost control while overtaking, CAR1 hit Fence, Ditch","CAR1 too fast on straight, lost control while returning to seal from unsealed shoulder, overtaking, inexperience","Dry","Bright Sun","Fine","Unknown","N/A","0","1","1","1506462","5137148",
"SEAFIELD ROAD","1900","E","PUKETITIRI ROAD","201112510","21/08/2011","Sun","1400","MOTOR CYCLE1 EBD on SEAFIELD ROAD lost control turning left","MOTOR CYCLE1 too fast entering corner, lost control when turning, new driver showed inexperience","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1926479","5626890",
"SEALES ROAD","70","S","NORTH ST","2805273","10/12/2008","Wed","1700","CAR1 SBD on SEALES ROAD overtaking hit CAR2 turning right","CAR1 overtaking vehicle signaling right turn  ENV: entering or leaving private house / farm","Dry","Overcast","Fine","Driveway","N/A","0","1","0","1824152","5830318",
"SEASIDE ROAD","600","E","FITZGERALD ROAD","2820032","26/04/2008","Sat","1450","MOTOR CYCLE1 WBD on SEASIDE ROAD lost control turning left, MOTOR CYCLE1 hit Fence","MOTOR CYCLE1 alcohol not suspected, tested and -ve (MoT use only), too fast entering corner, lost control when turning","Dry","Bright Sun","Fine","Unknown","N/A","1","0","0","1506861","5125140",
"SEATON VALLEY ROAD","1380","E","DAWSON ROAD","2912137","14/06/2009","Sun","1120","MOTOR CYCLE1 NBD on SEATON VALLEY ROAD sideswiped by CAR2 turning left, MOTOR CYCLE1 hit Fence","MOTOR CYCLE1 overtaking on left  CAR2 didnt see/look behind when reversing/manoeuvering  ENV: visibility limited by crest or dip, entering or leaving private house / farm","Dry","Bright Sun","Fine","Driveway","Nil","0","1","0","1606475","5434362",
"SEAVIEW ROAD","20","N","BARNES ST","201111678","20/04/2011","Wed","1532","VAN2 turning right hit by oncoming CAR1 SBD on SEAVIEW ROAD ","VAN2 failed to give way when turning to non-turning traffic, misjudged speed etc of vehicle coming from another dirn with right of way  ENV: entering or leaving service station","Dry","Overcast","Fine","Driveway","Nil","0","1","1","1759953","5432581",
"SEAVIEW ROAD","30","W","GARDEN ROAD","2906376","19/10/2009","Mon","1910","CAR1 EBD on SEAVIEW ROAD hit PEDESTRIAN","CAR1 alcohol test below limit, emotionally upset/road rage, intentional collision","Dry","Bright Sun","Fine","Y Type Junction","Nil","0","1","0","1730997","5909282",
"SEAVIEW ROAD","210","W","GARDEN ROAD","201005341","29/08/2010","Sun","2215","CAR1 SBD on SEAVIEW ROAD lost control turning right, CAR1 hit Tree on right hand bend ","CAR1 alcohol suspected, drugs proven","Wet","Dark","Fine","Unknown","Nil","0","1","0","1730820","5909300",
"SEAVIEW ROAD","30","S","PROPERTY ACCESS","201211898","18/05/2012","Fri","2012","MOTOR CYCLE1 SBD on SEAVIEW ROAD lost control turning right, MOTOR CYCLE1 hit Post Or Pole on right hand bend ","MOTOR CYCLE1 alcohol test above limit or test refused, lost control, suddenly swerved to avoid object or for unknown reason, new driver showed inexperience","Dry","Dark","Fine","Unknown","Nil","0","1","0","1690774","5675023",
"SEAVIEW ROAD","70","W","STANLEY ROAD","2802659","25/04/2008","Fri","2330","CAR1 WBD on SEAVIEW ROAD hit PEDESTRIAN crossing road from left side","PEDESTRIAN2 Intoxicated non-driver","Dry","Dark","Fine","Unknown","Nil","0","1","0","1753140","5927095",
"SEAWARD DOWNS-GORGE ROAD","750","N","ANDERSON ROAD","201023206","11/12/2010","Sat","2245","CAR1 SBD on SEAWARD DOWNS-GORGE ROAD lost control turning left, CAR1 hit Fence","CAR1 alcohol test below limit, lost control when turning, attention diverted by cell phone","Dry","Dark","Fine","Unknown","N/A","0","1","0","1269062","4846235",
"SECRETARIAT PLACE","","I","SHIFNAL DRIVE","201104807","25/09/2011","Sun","0030","VAN1 SBD on SHIFNAL DRIVE lost control turning left, VAN1 hit Tree","VAN1 alcohol test above limit or test refused, lost control when turning","Dry","Dark","Fine","T Type Junction","Give Way Sign","0","1","0","1769985","5901041",
