"crashID" "meshblockID" "urbanRural"
2801578 1340800 "Independent Urban Area"
2839942 1340800 "Independent Urban Area"
201134735 1340800 "Independent Urban Area"
2837906 1340800 "Independent Urban Area"
2901279 1341600 "Independent Urban Area"
2936772 1315300 "Independent Urban Area"
201101434 1172302 "Main urban area"
201133385 1172302 "Main urban area"
2831788 1208500 "Rural area with moderate urban influence"
201204824 1152202 "Rural area with low urban influence"
201201319 1204100 "Main urban area"
201230672 1203600 "Main urban area"
201030016 1204100 "Main urban area"
201130870 1204100 "Main urban area"
2839218 1204100 "Main urban area"
201137321 1204100 "Main urban area"
2935962 1204100 "Main urban area"
201230670 1204100 "Main urban area"
201103275 1203600 "Main urban area"
2831222 1204100 "Main urban area"
2902061 1203600 "Main urban area"
201003270 1279801 "Independent Urban Area"
2837988 1302500 "Rural area with low urban influence"
2930560 1302500 "Rural area with low urban influence"
201105702 1302600 "Rural area with moderate urban influence"
2942682 1302600 "Rural area with moderate urban influence"
2901216 1302600 "Rural area with moderate urban influence"
2802530 1302500 "Rural area with low urban influence"
201201165 1328800 "Independent Urban Area"
201135198 1259000 "Rural area with low urban influence"
201001536 1259000 "Rural area with low urban influence"
2804772 1330002 "Rural area with moderate urban influence"
201104697 1191400 "Rural area with high urban influence"
201102817 1155900 "Main urban area"
201135334 1155900 "Main urban area"
2839376 1155400 "Main urban area"
201234441 1155900 "Main urban area"
2938638 1155900 "Main urban area"
2932316 1155900 "Main urban area"
2837043 1155900 "Main urban area"
2845235 1158403 "Main urban area"
201130099 1158900 "Main urban area"
2936443 1159000 "Main urban area"
201235472 1158900 "Main urban area"
201236455 1155400 "Main urban area"
201031106 1155600 "Main urban area"
2930591 1155400 "Main urban area"
2938639 1158300 "Main urban area"
201004424 1158403 "Main urban area"
201004180 1158403 "Main urban area"
2844972 1154600 "Main urban area"
201236631 1154600 "Main urban area"
201102995 1154600 "Main urban area"
2905707 1154600 "Main urban area"
2940116 1154600 "Main urban area"
2839929 1154800 "Main urban area"
2937926 1154600 "Main urban area"
2905093 1154600 "Main urban area"
201003490 1154600 "Main urban area"
201102956 1154800 "Main urban area"
201102068 1154701 "Main urban area"
2932254 1154701 "Main urban area"
2806080 1154800 "Main urban area"
2944358 1155100 "Main urban area"
201031971 1154600 "Main urban area"
201101597 1154600 "Main urban area"
201205306 1329700 "Independent Urban Area"
201132050 1133800 "Rural area with low urban influence"
201134132 1133800 "Rural area with low urban influence"
2803807 1127800 "Rural area with low urban influence"
201240738 1150100 "Independent Urban Area"
2903551 1264000 "Rural area with moderate urban influence"
201230047 1223600 "Main urban area"
201033481 1223600 "Main urban area"
201234932 1223301 "Main urban area"
2834436 1223301 "Main urban area"
201136324 1169800 "Main urban area"
201143410 1169800 "Main urban area"
2938646 1166300 "Main urban area"
201037203 1166600 "Main urban area"
2843822 1166200 "Main urban area"
201204863 1166600 "Main urban area"
201041887 1166300 "Main urban area"
201104795 1166200 "Main urban area"
201133329 1208300 "Rural area with moderate urban influence"
2938628 1208300 "Rural area with moderate urban influence"
201201297 1208400 "Rural area with moderate urban influence"
2831793 1208400 "Rural area with moderate urban influence"
2938041 1208400 "Rural area with moderate urban influence"
201101232 1208400 "Rural area with moderate urban influence"
201135054 1208400 "Rural area with moderate urban influence"
201004163 1208400 "Rural area with moderate urban influence"
201139196 1215900 "Satellite Urban Area"
2937922 1215900 "Satellite Urban Area"
2905867 1208400 "Rural area with moderate urban influence"
2941976 1208201 "Satellite Urban Area"
201232642 1208300 "Rural area with moderate urban influence"
201042919 1208300 "Rural area with moderate urban influence"
201135056 1215900 "Satellite Urban Area"
2936757 1208201 "Satellite Urban Area"
2837055 1208201 "Satellite Urban Area"
2902675 1208300 "Rural area with moderate urban influence"
201135593 1208001 "Rural area with moderate urban influence"
2843193 1207700 "Satellite Urban Area"
201006102 1208001 "Rural area with moderate urban influence"
2941844 1207900 "Rural area with low urban influence"
2837056 1208400 "Rural area with moderate urban influence"
201003299 1208201 "Satellite Urban Area"
201000015 1208001 "Rural area with moderate urban influence"
201241704 1208400 "Rural area with moderate urban influence"
201101480 1208100 "Rural area with moderate urban influence"
201230058 1208400 "Rural area with moderate urban influence"
2943367 1208100 "Rural area with moderate urban influence"
201204880 1207300 "Rural area with low urban influence"
2905023 1207801 "Satellite Urban Area"
2835556 1207802 "Rural area with moderate urban influence"
201033660 1207802 "Rural area with moderate urban influence"
201103792 1207500 "Rural area with moderate urban influence"
201102676 1207802 "Rural area with moderate urban influence"
201036090 1208100 "Rural area with moderate urban influence"
201040853 1207500 "Rural area with moderate urban influence"
201138233 1214203 "Satellite Urban Area"
2939734 1207400 "Satellite Urban Area"
201202742 1207400 "Satellite Urban Area"
201003491 1207801 "Satellite Urban Area"
2931406 1207802 "Rural area with moderate urban influence"
201133398 1207802 "Rural area with moderate urban influence"
2937917 1207802 "Rural area with moderate urban influence"
201134711 1207802 "Rural area with moderate urban influence"
2937483 1207400 "Satellite Urban Area"
201131019 1213900 "Satellite Urban Area"
2935970 1207500 "Rural area with moderate urban influence"
201004144 1207801 "Satellite Urban Area"
201037903 1207801 "Satellite Urban Area"
201033588 1207500 "Rural area with moderate urban influence"
201203418 1207500 "Rural area with moderate urban influence"
201231575 1302600 "Rural area with moderate urban influence"
2805113 1275301 "Independent Urban Area"
201043140 1275301 "Independent Urban Area"
2904228 1275116 "Independent Urban Area"
201102391 1275116 "Independent Urban Area"
201102928 1275301 "Independent Urban Area"
201030074 1275117 "Independent Urban Area"
201230103 1275301 "Independent Urban Area"
2843649 1275115 "Independent Urban Area"
2936746 1275301 "Independent Urban Area"
2840803 1315500 "Independent Urban Area"
2845192 1166300 "Main urban area"
2905928 1259200 "Rural area with low urban influence"
2831267 1279036 "Independent Urban Area"
2936807 1274500 "Independent Urban Area"
2834400 1275000 "Independent Urban Area"
2902367 1277304 "Rural area with moderate urban influence"
201137333 1296803 "Independent Urban Area"
2905609 1296902 "Independent Urban Area"
2933440 1296801 "Independent Urban Area"
201001741 1312303 "Independent Urban Area"
201040777 1199500 "Main urban area"
201231599 1199500 "Main urban area"
201030838 1199400 "Main urban area"
201044395 1199500 "Main urban area"
2905632 1199500 "Main urban area"
2835520 1199900 "Main urban area"
201043032 1199500 "Main urban area"
201137466 1199302 "Main urban area"
201004361 1201900 "Main urban area"
201102070 1201900 "Main urban area"
201103225 1201900 "Main urban area"
201041222 1201900 "Main urban area"
2804331 1201900 "Main urban area"
2902302 1201900 "Main urban area"
201037293 1199201 "Main urban area"
2839919 1199201 "Main urban area"
201139557 1199302 "Main urban area"
201104706 1198900 "Main urban area"
201005248 1198900 "Main urban area"
2834463 1198900 "Main urban area"
2843191 1198900 "Main urban area"
2935950 1198900 "Main urban area"
2830949 1198900 "Main urban area"
201103722 1198900 "Main urban area"
201004764 1198900 "Main urban area"
201032659 1201900 "Main urban area"
201101462 1199201 "Main urban area"
201005238 1199201 "Main urban area"
2843206 1199301 "Main urban area"
201136411 1199301 "Main urban area"
2838626 1204935 "Main urban area"
2839229 1196300 "Main urban area"
2939726 1196200 "Main urban area"
201240869 1279801 "Independent Urban Area"
201205415 1263500 "Highly rural/remote area"
2801966 1263500 "Highly rural/remote area"
2832005 1193301 "Main urban area"
201135694 1193211 "Main urban area"
201033520 1193301 "Main urban area"
2845180 1193303 "Main urban area"
2905717 1193402 "Rural area with moderate urban influence"
2942643 1193305 "Rural area with high urban influence"
201139041 1193402 "Rural area with moderate urban influence"
201234444 1193402 "Rural area with moderate urban influence"
2939727 1193305 "Rural area with high urban influence"
2841757 1193301 "Main urban area"
2831787 1193301 "Main urban area"
201137557 1193301 "Main urban area"
2834028 1179502 "Main urban area"
2843672 1179502 "Main urban area"
2834031 1193301 "Main urban area"
201230233 1179605 "Main urban area"
201032819 1193305 "Rural area with high urban influence"
2906191 1193305 "Rural area with high urban influence"
2844387 1193305 "Rural area with high urban influence"
2901740 1193301 "Main urban area"
2801489 1193301 "Main urban area"
201041846 1193213 "Main urban area"
2939041 1179607 "Main urban area"
201039340 1179506 "Main urban area"
2931317 1179506 "Main urban area"
2842765 1179506 "Main urban area"
201204494 1179605 "Main urban area"
201104634 1338105 "Rural area with low urban influence"
2940518 1338106 "Rural area with low urban influence"
2940547 1294103 "Independent Urban Area"
2932204 1294103 "Independent Urban Area"
201131210 1294103 "Independent Urban Area"
2903542 1294103 "Independent Urban Area"
201133394 1294103 "Independent Urban Area"
201043095 1298903 "Independent Urban Area"
2934599 1294103 "Independent Urban Area"
201043337 1294103 "Independent Urban Area"
201042912 1294103 "Independent Urban Area"
201004113 1294103 "Independent Urban Area"
201137578 1305601 "Independent Urban Area"
201030654 1294102 "Independent Urban Area"
201138289 1294103 "Independent Urban Area"
201101000 1294103 "Independent Urban Area"
201131413 1294400 "Independent Urban Area"
201230503 1294103 "Independent Urban Area"
201139404 1294300 "Independent Urban Area"
2830783 1294300 "Independent Urban Area"
201135524 1302000 "Highly rural/remote area"
201102975 1302000 "Highly rural/remote area"
2834459 1301900 "Rural area with low urban influence"
201040786 1285100 "Independent Urban Area"
2938007 1282702 "Independent Urban Area"
201204338 1285100 "Independent Urban Area"
201231025 1282800 "Independent Urban Area"
201035811 1285100 "Independent Urban Area"
2842796 1330700 "Rural area with low urban influence"
2839945 1188601 "Main urban area"
2905702 1324201 "Rural area with moderate urban influence"
2901212 1324201 "Rural area with moderate urban influence"
201005632 1258501 "Rural area with high urban influence"
201102054 1258503 "Rural area with high urban influence"
2839272 1258503 "Rural area with high urban influence"
2800031 1248600 "Main urban area"
201104528 1127002 "Rural area with low urban influence"
201135136 1126900 "Highly rural/remote area"
2804195 1114802 "Rural area with low urban influence"
201230549 1124200 "Rural area with low urban influence"
2902782 1211604 "Rural area with moderate urban influence"
201137516 1212202 "Rural area with low urban influence"
201205569 1212201 "Rural area with low urban influence"
201043344 1213200 "Highly rural/remote area"
201005219 1213600 "Rural area with low urban influence"
201006143 1213600 "Rural area with low urban influence"
201104756 1213200 "Highly rural/remote area"
201138238 1212000 "Highly rural/remote area"
201131015 1211900 "Rural area with low urban influence"
201241703 1211604 "Rural area with moderate urban influence"
2831321 1211604 "Rural area with moderate urban influence"
2835670 1186400 "Rural area with moderate urban influence"
201040768 1186500 "Rural area with high urban influence"
201201225 1114601 "Rural area with low urban influence"
201039380 1218900 "Main urban area"
2803893 1218900 "Main urban area"
201103272 1218801 "Main urban area"
201132496 1218801 "Main urban area"
201038817 1218801 "Main urban area"
2942558 1221100 "Main urban area"
201238342 1221100 "Main urban area"
2836668 1220300 "Main urban area"
201033565 1221100 "Main urban area"
2936878 1221100 "Main urban area"
2836955 1221100 "Main urban area"
201130012 1221100 "Main urban area"
201001289 1125500 "Rural area with low urban influence"
201106039 1151102 "Rural area with low urban influence"
201137292 1133301 "Independent Urban Area"
2930408 1133301 "Independent Urban Area"
201232229 1133302 "Rural area with low urban influence"
2844411 1151101 "Independent Urban Area"
201102049 1151101 "Independent Urban Area"
2901229 1152000 "Independent Urban Area"
2939685 1152000 "Independent Urban Area"
201101492 1151301 "Independent Urban Area"
201100104 1152000 "Independent Urban Area"
201002337 1125800 "Rural area with low urban influence"
2839214 1151401 "Independent Urban Area"
2830785 1151102 "Rural area with low urban influence"
