"CRASH ROAD","CRASH DIST","CRASH DIRN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT DESCR","CAUSES","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT",,"EASTING","NORTHING"
"6/131/3.092","","I","ANISEED VALLEY ROAD","201011676","21/04/2010","Wed","1915","VAN1 NBD on SH 6 hit CAR2 crossing at right angle from right, VAN1 hit Fence, Traffic Sign","CAR2 alcohol or drugs, alcohol suspected, did not stop at stop sign","Dry","Dark","Fine","X Type Junction","Stop Sign","0","3","1","1611693","5420932",
"6/131/3.093","","I","EDENS ROAD","2811396","11/03/2008","Tue","0654","TRUCK2 turning right hit by oncoming MOTOR CYCLE1 NBD on SH 6 ","TRUCK2 failed to give way when turning to non-turning traffic, did not see or look for other party until too late","Dry","Dark","Fine","X Type Junction","Stop Sign","0","1","0","1611693","5420933",
"6/131/5.922","","I","ELLIS ST","2813967","05/12/2008","Fri","1500","CAR2 turning right hit by oncoming TRUCK1 NBD on SH 6 ","CAR2 failed to give way when turning to non-turning traffic","Dry","Bright Sun","Fine","X Type Junction","Give Way Sign","0","1","1","1609522","5419119",
"6/131/9.857","","I","BARTON LANE","201112131","01/06/2011","Wed","0800","BUS1 NBD on SH 6 hit CAR2 crossing at right angle from right","CAR2 did not stop at stop sign, inattentive: failed to notice intersection or its stop/give way control","Dry","Bright Sun","Fine","X Type Junction","Stop Sign","0","1","3","1606100","5417927",
"6/131/13.729","210","W","EIGHTY EIGHT VALLEY ROAD","2910052","24/06/2009","Wed","1021","CAR1 EBD on SH 6 lost control on straight and hit CAR2 head on, CAR2 hit Fence","CAR1 alcohol not suspected, tested and -ve (MoT use only), lost control while returning to seal from unsealed shoulder, casualty thrown from vehicle, vehicle caught fire","Dry","Bright Sun","Fine","Unknown","Nil","1","4","0","1602992","5415887",
"6/131/13.922","400","W","EIGHTY EIGHT VALLEY ROAD","2811000","01/01/2008","Tue","0627","CAR1 EBD on SH 6 lost control turning right, CAR1 hit Cliff Bank, Tree on right hand bend ","CAR1 fatigue (drowsy, tired, fell asleep)","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1602806","5415912",
"6/131/14.032","510","S","EIGHTY EIGHT VALLEY ROAD","2910075","11/09/2009","Fri","1530","VAN1 NBD on SH 6 hit CAR2 headon on straight","VAN1 lost control due to road conditions, attention diverted by CB radio/non-cell comms device  CAR2 alcohol test above limit or test refused","Wet","Overcast","Light Rain","Unknown","Nil","1","1","0","1602697","5415916",
"6/150/4.947","25","S","SCHULTZ ROAD","2813656","27/10/2008","Mon","1740","MOTOR CYCLE1 NBD on SH 6 lost control turning left, MOTOR CYCLE1 hit Fence","MOTOR CYCLE1 too fast entering corner","Dry","Bright Sun","Fine","Unknown","Nil","0","2","0","1596025","5410206",
"6/150/12.201","","A","DOCTORS (SPOONERS) BR","201013528","28/12/2010","Tue","1230","CAR1 NBD on SH 6 lost control on curve and hit CAR2 head on","CAR1 too fast entering corner","Dry","Overcast","Fine","Unknown","Nil","0","1","0","1590453","5407562",
"6/150/15.278","600","E","NORTH ROAD","2813079","24/09/2008","Wed","2315","VAN1 WBD on SH 6 lost control turning right, VAN1 hit Tree on right hand bend ","VAN1 alcohol test above limit or test refused","Dry","Dark","Fine","Unknown","Nil","0","1","0","1587625","5408459",
"6/184/4.041","6500","S","KORERE-TOPHOUSE ROAD","201010025","27/02/2010","Sat","2200","VAN1 SBD on SH 6 lost control turning right, VAN1 went Over Bank, Tree on right hand bend ","VAN1 alcohol test above limit or test refused, too fast entering corner, lost control while returning to seal from unsealed shoulder","Dry","Dark","Fine","Unknown","Nil","1","1","0","1580342","5395607",
"6/184/10.761","180","E","HOPE SDL","2813631","04/12/2008","Thu","1530","MOTOR CYCLE1 NBD on SH 6 lost control turning left","MOTOR CYCLE1 lost control due to road conditions  ENV: road surface under construction or maintenance, visibility limited by crest or dip, signs / signals badly located","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1576831","5391423",
"6/184/10.761","180","E","HOPE SDL","201011246","24/01/2010","Sun","1535","MOTOR CYCLE1 NBD on SH 6 lost control turning right on right hand bend ","MOTOR CYCLE1 too fast entering corner, lost control due to road conditions  ENV: road slippery (surface bleeding / defective)","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1576831","5391423",
"6/184/10.781","170","N","HOPE SADDLE","201212773","09/10/2012","Tue","1550","TRUCK1 WBD on SH 6 lost control turning right, TRUCK1 hit Guard Rail on right hand bend ","TRUCK1 too fast for conditions, inattentive","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1576813","5391415",
"6/196/0.343","340","W","HOPE SDL","2912105","29/04/2009","Wed","1530","SUV1 SBD on SH 6 lost control turning left","SUV1 cutting corner on bend, driver over-reacted","Wet","Overcast","Light Rain","Unknown","Nil","0","3","0","1576352","5391455",
"6/196/12.469","1000","N","SH 63","2811363","02/03/2008","Sun","1425","CAR1 SBD on SH 6 hit CAR2 headon on straight","CAR1 failed to keep left on straight, overseas/migrant driver failed to adjust to NZ road rules and road conditions","Dry","Overcast","Mist","Unknown","Nil","0","3","1","1568075","5384868",
"6/196/12.569","900","N","SH 63","201211352","08/03/2012","Thu","1102","MOTOR CYCLE1 SBD on SH 6 lost control turning right on right hand bend ","MOTOR CYCLE1 too fast entering corner, lost control due to road conditions  ENV: road slippery (loose material on seal), road surface under construction or maintenance, signs / signals ineffective or inadequate","Dry","Bright Sun","Fine","Unknown","Nil","0","1","0","1567993","5384812",
"6/209/2.325","","A","KAWATIRI CREEK BR","2911482","18/03/2009","Wed","0215","SUV1 EBD on SH 6 swinging wide hit TRUCK2 head on, SUV1 hit Bridge","SUV1 alcohol test result unknown, too fast entering corner, attention diverted by cigarette etc, stolen vehicle","Dry","Dark","Fine","Unknown","Nil","0","2","0","1566380","5383018",
"6/209/15.387","550","E","OWEN VALLEY EAST ROAD","201113265","14/12/2011","Wed","1240","SUV1 WBD on SH 6 lost control turning left, SUV1 hit Cliff Bank","SUV1 lost control when turning, fatigue due to lack of sleep","Wet","Overcast","Light Rain","Unknown","Nil","0","1","0","1554945","5384781",
"6/225/8.929","1200","S","NUGGETY CREEK ROAD","2813966","23/12/2008","Tue","1353","CAR1 SBD on SH 6 lost control turning left, CAR1 hit Tree","CAR1 lost control when turning  ENV: entering or leaving land use","Dry","Bright Sun","Fine","Driveway","Nil","0","1","1","1549885","5378503",
"6/225/10.707","1900","N","MATIRI VALLEY ROAD","2913545","30/12/2009","Wed","0825","CAR1 EBD on SH 6 lost control turning right, CAR1 went Over Bank, Water/River on right hand bend ","CAR1 fatigue (drowsy, tired, fell asleep)","Dry","Bright Sun","Fine","Unknown","Nil","0","1","1","1549222","5376879",
"6/225/11.407","1200","N","MATIRI VALLEY ROAD","2810070","27/10/2008","Mon","1445","CAR1 SBD on SH 6 hit VAN2 headon on straight","CAR1 failed to keep left on straight, fatigue (drowsy, tired, fell asleep)  CAR3 alcohol not suspected, tested and -ve (MoT use only)","Dry","Bright Sun","Fine","Unknown","Nil","1","2","0","1548990","5376269",
"6/225/12.007","600","N","MATIRI VALLEY ROAD","201010016","10/02/2010","Wed","0515","TRUCK1 NBD on SH 6 lost control turning right, TRUCK1 went Over Bank, Fence on right hand bend ","TRUCK1 alcohol not suspected, tested and -ve (MoT use only), too fast entering corner, attention diverted by cigarette etc, casualty thrown from vehicle","Dry","Dark","Fine","Unknown","Nil","1","0","0","1548629","5375841",
"6/239/1.394","1200","S","MANGLES VALLEY ROAD","201010023","21/02/2010","Sun","0242","CAR1 EBD on SH 6 lost control turning left, CAR1 hit Fence, Roadworks, Traffic Sign, Tree","CAR1 alcohol test result unknown, too fast entering corner, lost control while returning to seal from unsealed shoulder, evading enforcement  ENV: road surface under construction or maintenance","Dry","Dark","Fine","Unknown","Nil","1","1","0","1546901","5372576",
"6/239/9.602","300","W","HINEHAKA ROAD","201010075","03/10/2010","Sun","0700","CAR1 NBD on SH 6 lost control turning left, CAR1 went Over Bank, Tree","CAR1 alcohol test above limit or test refused, drugs tested result unknown, fatigue (drowsy, tired, fell asleep)","Dry","Overcast","Fine","Unknown","Nil","1","0","0","1539714","5374223",
"6/239/10.582","1280","W","HINEHAKA ROAD W","2813053","31/08/2008","Sun","1300","CAR1 EBD on SH 6 lost control while overtaking, CAR1 went Over Bank","CAR1 lost control, misjudged speed of own vehicle, inexperience","Dry","Overcast","Light Rain","Unknown","Nil","0","2","1","1538783","5374198",
"6/255/4.112","130","E","WHITE CREEK BR","201211320","18/02/2012","Sat","1230","MOTOR CYCLE1 WBD on SH 6 hit VAN2 turning right onto SH 6 from the left","VAN2 failed to give way at driveway, didnt see/look when required to give way to traffic from another direction, overseas/migrant driver failed to adjust to NZ road rules and road conditions  ENV: entering or leaving car parking building / area","Dry","Bright Sun","Fine","Driveway","Nil","0","1","0","1532930","5375740",
"6/255/6.069","","A","NEWTON BR","201211031","13/01/2012","Fri","1550","SUV1 WBD on SH 6 lost control on curve and hit VAN2 head on","VAN2 too fast for conditions, lost control, inattentive  ENV: slippery, heavy rain","Wet","Overcast","Heavy Rain","Unknown","Give Way Sign","0","1","1","1531599","5374729",
"6/255/6.069","","A","NEWTON BR","201011604","22/03/2010","Mon","1228","CAR1 WBD on SH 6 lost control on curve and hit CAR2 head on","CAR1 too fast entering corner, overseas/migrant driver failed to adjust to NZ road rules and road conditions","Wet","Overcast","Light Rain","Unknown","Give Way Sign","0","1","0","1531599","5374729",
"6/269/3.307","130","E","THOMAS BRUNNER MEMORIAL","2821866","22/04/2008","Tue","0615","MOTOR CYCLE1 EBD on SH 6 hit obstruction, MOTOR CYCLE1 hit Slip Or Flood","MOTOR CYCLE1 obstruction on roadway  ENV: road slippery (rain), road obstructed (slip or subsidence)","Wet","Dark","Light Rain","Unknown","Nil","0","1","0","1524902","5371062",
"6/269/10.951","1100","W","LYELL RESERVE","201120029","07/03/2011","Mon","1330","MOTOR CYCLE1 SBD on SH 6 lost control turning left, MOTOR CYCLE1 hit Cliff Bank","MOTOR CYCLE1 too fast entering corner, lost control when turning","Dry","Bright Sun","Fine","Unknown","N/A","1","0","0","1520214","5372235",
"6/282/2.5","2500","S","NEW CREEK ROAD","201213201","26/12/2012","Wed","1210","CAR1 WBD on SH 6 lost control turning left, CAR1 went Over Bank, Tree","CAR1 lost control when turning  ENV: road slippery (rain), heavy rain","Wet","Overcast","Heavy Rain","Unknown","Nil","0","1","0","1519028","5371847",
"6/282/5.356","1300","N","FLAX BUSH CRK CV","201122446","08/09/2011","Thu","1730","CAR1 SBD on SH 6 lost control turning left, CAR1 hit Cliff Bank","CAR1 lost control when turning, driver over-reacted  ENV: slippery","Wet","Overcast","Light Rain","Unknown","N/A","0","1","0","1517663","5369743",
"6/282/9.228","300","N","DELA VEDOVA CRK CV","201023292","07/12/2010","Tue","2030","MOTOR CYCLE1 SBD on SH 6 lost control turning left, MOTOR CYCLE1 hit Cliff Bank","MOTOR CYCLE1 too fast entering corner, lost control when turning","Wet","Overcast","Light Rain","Unknown","N/A","0","1","0","1515536","5366757",
"6/282/10.003","","A","SPRING CRK CV","201121731","25/05/2011","Wed","1400","CAR1 SBD on SH 6 lost control on curve and hit TRUCK2 head on","CAR1 lost control while returning to seal from unsealed shoulder  ENV: road slippery (rain)","Wet","Overcast","Fine","Unknown","N/A","0","2","0","1515475","5365989",
"6/296/8.988","800","E","HEAPHYS ROAD","201021948","05/04/2010","Mon","1600","VAN1 EBD on SH 6 lost control turning left, VAN1 hit Fence","VAN1 lost control when turning, attention diverted by passengers, driver over-reacted","Wet","Overcast","Fine","Unknown","N/A","0","1","0","1506125","5365271",
"6/313/10.371","1000","W","OHIKANUI RIV BR","201022291","20/06/2010","Sun","1220","CAR1 NBD on SH 6 lost control turning right, CAR1 hit Cliff Bank on right hand bend ","CAR1 lost control when turning, overseas/migrant driver failed to adjust to NZ road rules and road conditions  ENV: road obstructed (flood waters), heavy rain","Wet","Overcast","Heavy Rain","Unknown","N/A","0","2","0","1492771","5367444",
"6/313/22.161","","I","SH 67","201023071","21/11/2010","Sun","1710","MOTOR CYCLE1 NBD on SH 6 lost control turning right, MOTOR CYCLE1 hit Cliff Bank on right hand bend ","MOTOR CYCLE1 lost control when turning, misjudged speed of own vehicle","Dry","Twilight","Fine","T Type Junction","Give Way Sign","0","1","0","1482939","5370757",
"6/336/13.348","","A","TOP OF COSTELLO HILL","201021140","03/02/2010","Wed","","MOTOR CYCLE1 SBD on SH 6 lost control turning right on right hand bend ","MOTOR CYCLE1 too fast entering corner, lost control when turning","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1475062","5361874",
"6/351/7.748","3000","S","DARKIES TERRACE ROAD","2820012","02/02/2008","Sat","1550","BUS1 SBD on SH 6 lost control turning left, BUS1 went Over Bank","BUS1 lost control when turning, attention diverted by cigarette etc","Wet","Overcast","Light Rain","Unknown","N/A","1","0","0","1470409","5356651",
"6/363/0.205","200","S","FOUR MILE RIV BR","2920022","07/05/2009","Thu","1600","SUV1 NBD on SH 6 overtaking hit VAN2 head on","SUV1 failed to notice oncoming traffic, overtaking with insufficient visibility, suddenly braked  ENV: visibility limited by curve","Wet","Overcast","Light Rain","Unknown","N/A","1","2","2","1469590","5353897",
"6/374/4.043","4000","S","FOX RIV BR","2920043","12/09/2009","Sat","0028","MOTOR CYCLE1 SBD on SH 6 lost control turning right on right hand bend ","MOTOR CYCLE1 lost control when turning, casualty thrown from vehicle","Dry","Dark","Fine","Unknown","N/A","1","0","0","1464755","5342415",
"6/374/4.436","1030","S","LIMESTONE CRK BR","201221305","06/03/2012","Tue","1520","MOTOR CYCLE1 SBD on SH 6 lost control on curve and hit CAR2 head on","MOTOR CYCLE1 lost control when turning, overseas/migrant driver failed to adjust to NZ road rules and road conditions","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1464653","5342088",
"6/374/7.319","1980","N","HARTMOUNT PLACE","2823189","10/11/2008","Mon","1228","MOTOR CYCLE1 NBD on SH 6 hit obstruction, MOTOR CYCLE1 hit Slip Or Flood, Other","ENV: roadside object fell on vehicle","Dry","Overcast","Mist","Unknown","Nil","0","1","0","1464034","5340125",
"6/374/8.259","1040","N","HARTMOUNT PLACE","201121995","22/04/2011","Fri","1735","MOTOR CYCLE1 NBD on SH 6 lost control turning right, MOTOR CYCLE1 hit Guard Rail on right hand bend ","MOTOR CYCLE1 alcohol test result unknown, too fast entering corner, lost control","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1463506","5339536",
"6/374/10.299","1000","S","HARTMOUNT PLACE","2922636","25/04/2009","Sat","1250","MOTOR CYCLE1 SBD on SH 6 hit CAR2 merging from the right","MOTOR CYCLE1 suddenly swerved to avoid vehicle, misjudged intentions of another party  CAR2 failed to give way at driveway, misjudged intentions of another party  ENV: entering or leaving other non-commercial","Dry","Bright Sun","Fine","Driveway","Nil","0","1","0","1462865","5337717",
"6/374/12.549","750","N","PUNAKAIKI RIV BR","2920062","30/12/2009","Wed","1258","MOTOR CYCLE1 NBD on SH 6 lost control turning right on right hand bend ","MOTOR CYCLE1 lost control when turning, suddenly braked","Wet","Overcast","Heavy Rain","Unknown","N/A","1","0","0","1461920","5335853",
"6/388/4.177","3000","S","MCMILLAN ROAD","201222910","15/11/2012","Thu","1735","CAR1 NBD on SH 6 lost control but did not leave the road, CAR1 hit Ditch","CAR1 lost control, suddenly braked, overseas/migrant driver failed to adjust to NZ road rules and road conditions","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1462095","5331487",
"6/388/8.885","","A","DEVERYS CRK CV","201222572","06/09/2012","Thu","1605","CAR1 SBD on SH 6 lost control turning right, CAR1 hit Cliff Bank, Fence, Kerb, Tree on right hand bend ","CAR1 alcohol test below limit, too fast entering corner, attention diverted","Dry","Overcast","Fine","Unknown","N/A","0","1","0","1462221","5326816",
"6/388/12.837","300","N","WARREN ROAD","201220030","22/05/2012","Tue","1000","VAN1 NBD on SH 6 lost control but did not leave the road, VAN1 hit Fence, Other","VAN1 fatigue (drowsy, tired, fell asleep)","Dry","Overcast","Fine","Unknown","N/A","1","0","0","1461871","5322909",
"6/403/11.898","1000","N","NINE MILE CRK BR","201121859","03/06/2011","Fri","0920","MOTOR CYCLE1 SBD on SH 6 lost control turning left","MOTOR CYCLE1 lost control when turning, load not well secured or moved","Dry","Bright Sun","Fine","Unknown","N/A","0","1","0","1456749","5310948",
"6/403/12.618","280","N","NINE MILE CRK BR","2921274","28/02/2009","Sat","0730","CAR1 NBD on SH 6 swinging wide hit CAR2 head on","CAR1 too far left/right, overseas/migrant driver failed to adjust to NZ road rules and road conditions  ENV: strong wind","Dry","Overcast","Fine","Unknown","N/A","0","4","0","1456628","5310254",
